created_at,id_str,text,lang,user.screen_name,user.name,user.id_str,user.description,user.location,user.time_zone,user.utc_offset,user.lang,user.followers_count,user.listed_count,user.favourites_count,user.statuses_count,user.friends_count,retweeted_status.text,retweeted_status.created_at,retweeted_status.id_str,retweeted_status.user.screen_name,quoted_status.text,quoted_status.created_at,quoted_status.id_str,quoted_status.user.screen_name
Mon Apr 24 2017 11:11:55 GMT-0400 (EDT),856526000000000000,.@OccupyWallSt @OccupyLondon @OccupyLA @OccupyMovement @ReclaimCT 2 of 2 occupied 2 prime pieces state land &amp; raisi‰Û_ https://t.co/6c6o3eUZpU,en,GrowAwaySA,JulianS,837346626,Activist for urban land justice Cape Town. Spatial planning & urban law. If its not inclusive its not growth #tafelberg #standwithbromwell  #reclaimCT,Cape Town,,,en,119,6,39,788,,,,,,,,,
Mon Apr 24 2017 11:11:55 GMT-0400 (EDT),856526000000000000,.@OccupyWallSt @OccupyLondon @OccupyLA @OccupyMovement @ReclaimCT 2 of 2 occupied 2 prime pieces state land &amp; raisi‰Û_ https://t.co/6c6o3eUZpU,en,GrowAwaySA,JulianS,837346626,Activist for urban land justice Cape Town. Spatial planning & urban law. If its not inclusive its not growth #tafelberg #standwithbromwell  #reclaimCT,Cape Town,,,en,119,6,39,788,,,,,,,,,
Mon Apr 24 2017 11:11:55 GMT-0400 (EDT),856526000000000000,.@OccupyWallSt @OccupyLondon @OccupyLA @OccupyMovement @ReclaimCT 2 of 2 occupied 2 prime pieces state land &amp; raisi‰Û_ https://t.co/6c6o3eUZpU,en,GrowAwaySA,JulianS,837346626,Activist for urban land justice Cape Town. Spatial planning & urban law. If its not inclusive its not growth #tafelberg #standwithbromwell  #reclaimCT,Cape Town,,,en,119,6,38,788,,,,,,,,,
Mon Apr 24 2017 13:00:08 GMT-0400 (EDT),856553000000000000,What Exactly Is ‰Û÷Spatial Apartheid‰Ûª And Why Is It Still Relevant In 2017?  https://t.co/lHPg8BOGqU,en,SthembisoMedia,SITHOLEEXPRESS,525676041,Social Media Specialist. MA student. BA Honours. Former Mail & Guardian Social Media Editor. Worked for the SABC as a Digital News Producer. Wrote for The Star.,"Johannesburg, South Africa",Athens,10800,en,7267,112,1354,40048,,,,,,,,,
Mon Apr 24 2017 13:00:08 GMT-0400 (EDT),856553000000000000,What Exactly Is ‰Û÷Spatial Apartheid‰Ûª And Why Is It Still Relevant In 2017?  https://t.co/lHPg8BOGqU,en,SthembisoMedia,SITHOLEEXPRESS,525676041,Social Media Specialist. MA student. BA Honours. Former Mail & Guardian Social Media Editor. Worked for the SABC as a Digital News Producer. Wrote for The Star.,"Johannesburg, South Africa",Athens,10800,en,7267,112,1354,40048,,,,,,,,,
Mon Apr 24 2017 13:21:10 GMT-0400 (EDT),856559000000000000,@dailymaverick Zille says #Tafelberg doesn't have scale yet declares Helen Bowden does. SAME SIZE ERF.,en,greenpointclean,Luke Stevens,179878005,Parent. Programmer. Windsurfer. Skeptic. Tweets when annoyed.Tries not to cause traffic jams or be in them.,"Green Point, Cape Town",,,en,113,5,719,520,,,,,,,,,
Mon Apr 24 2017 13:21:10 GMT-0400 (EDT),856559000000000000,@dailymaverick Zille says #Tafelberg doesn't have scale yet declares Helen Bowden does. SAME SIZE ERF.,en,greenpointclean,Luke Stevens,179878005,Parent. Programmer. Windsurfer. Skeptic. Tweets when annoyed.Tries not to cause traffic jams or be in them.,"Green Point, Cape Town",,,en,113,5,719,520,,,,,,,,,
Mon Apr 24 2017 13:53:02 GMT-0400 (EDT),856567000000000000,@verydenjurus @helenzille @dailymaverick Sure. Which is why #Tafelberg and parts of BLMEP are rental units. But they n.e.v.e.r h.a.p.p.e.n,en,greenpointclean,Luke Stevens,179878005,Parent. Programmer. Windsurfer. Skeptic. Tweets when annoyed.Tries not to cause traffic jams or be in them.,"Green Point, Cape Town",,,en,112,5,719,523,,,,,,,,,
Mon Apr 24 2017 14:00:35 GMT-0400 (EDT),856569000000000000,@verydenjurus @helenzille @dailymaverick I don't follow. The WCG plan is to sell #Tafelberg. ReclaimCT plan was to use it (ie not lose it).,en,greenpointclean,Luke Stevens,179878005,Parent. Programmer. Windsurfer. Skeptic. Tweets when annoyed.Tries not to cause traffic jams or be in them.,"Green Point, Cape Town",,,en,112,5,719,523,,,,,,,,,
Mon Apr 24 2017 14:35:22 GMT-0400 (EDT),856577000000000000,"""We want to put an end to the exclusion of working class and poor people from the city"" @ReclaimCT",en,DomBro90,Dominic Brown,3082642383,Media Officer - Alternative Information and Development Centre (AIDC),"Cape Town, South Africa",Pacific Time (US & Canada),-25200,en,23,0,92,61,,,,,,,,,
Mon Apr 24 2017 14:39:56 GMT-0400 (EDT),856578000000000000,"""The strategy of the occupation mvt is peaceful &amp; we will continue to use this strategy in the battle against housing racism"" @ReclaimCT",en,DomBro90,Dominic Brown,3082642383,Media Officer - Alternative Information and Development Centre (AIDC),"Cape Town, South Africa",Pacific Time (US & Canada),-25200,en,23,0,92,61,,,,,,,,,
Mon Apr 24 2017 15:07:32 GMT-0400 (EDT),856585000000000000,"RT @DomBro90: ""We want to put an end to the exclusion of working class and poor people from the city"" @ReclaimCT",en,ReclaimCT,Reclaim The City,7.01E+17,Resist unjust evictions. Disrupt property power. Occupy public buildings. Stop the sale of public land. Build affordable housing. Desegregate & Reclaim the City,"Cape Town, South Africa",,,en,1247,16,188,2264,,"""We want to put an end to the exclusion of working class and poor people from the city"" @ReclaimCT",Mon Apr 24 2017 14:35:22 GMT-0400 (EDT),8.57E+17,DomBro90,,,,
Mon Apr 24 2017 15:07:32 GMT-0400 (EDT),856585000000000000,"RT @DomBro90: ""We want to put an end to the exclusion of working class and poor people from the city"" @ReclaimCT",en,ReclaimCT,Reclaim The City,7.01E+17,Resist unjust evictions. Disrupt property power. Occupy public buildings. Stop the sale of public land. Build affordable housing. Desegregate & Reclaim the City,"Cape Town, South Africa",,,en,1247,17,188,2262,,"""We want to put an end to the exclusion of working class and poor people from the city"" @ReclaimCT",Mon Apr 24 2017 14:35:22 GMT-0400 (EDT),8.57E+17,DomBro90,,,,
Mon Apr 24 2017 15:20:17 GMT-0400 (EDT),856589000000000000,RT @ReclaimCT: A new low for @helenzille today accusing this movement of being racist and even antisemitic _Ùªã scraping the barrel https://t.‰Û_,en,Alwinrowan,Alwin Gertse,130213145,Keeping it REAL. Patriot. Local is lekker...,"Cape Town, South Africa",,,en,244,19,4628,4155,,A new low for @helenzille today accusing this movement of being racist and even antisemitic _Ùªã scraping the barrel https://t.co/asL9HHB1Ni‰Û_,Mon Apr 24 2017 15:13:29 GMT-0400 (EDT),8.57E+17,ReclaimCT,,,,
Mon Apr 24 2017 15:20:17 GMT-0400 (EDT),856589000000000000,RT @ReclaimCT: A new low for @helenzille today accusing this movement of being racist and even antisemitic _Ùªã scraping the barrel https://t.‰Û_,en,Alwinrowan,Alwin Gertse,130213145,Keeping it REAL. Patriot. Local is lekker...,"Cape Town, South Africa",,,en,244,19,4628,4153,,A new low for @helenzille today accusing this movement of being racist and even antisemitic _Ùªã scraping the barrel https://t.co/asL9HHB1Ni‰Û_,Mon Apr 24 2017 15:13:29 GMT-0400 (EDT),8.57E+17,ReclaimCT,,,,
Mon Apr 24 2017 15:24:19 GMT-0400 (EDT),856590000000000000,RT @crap_maximus: @GavinSilber @ReclaimCT @Tshisimani @thedailyvox @Julius_S_Malema @SERI_RightsSA @ZackieAchmat @TshepoTMotsepe @Xila_Noty‰Û_,en,Alwinrowan,Alwin Gertse,130213145,Keeping it REAL. Patriot. Local is lekker...,"Cape Town, South Africa",,,en,244,19,4628,4155,,@GavinSilber @ReclaimCT @Tshisimani @thedailyvox @Julius_S_Malema @SERI_RightsSA @ZackieAchmat @TshepoTMotsepe‰Û_ https://t.co/U8TEiS9aS2,Sat Apr 22 2017 14:07:50 GMT-0400 (EDT),8.56E+17,crap_maximus,,,,
Mon Apr 24 2017 15:24:19 GMT-0400 (EDT),856590000000000000,RT @crap_maximus: @GavinSilber @ReclaimCT @Tshisimani @thedailyvox @Julius_S_Malema @SERI_RightsSA @ZackieAchmat @TshepoTMotsepe @Xila_Noty‰Û_,en,Alwinrowan,Alwin Gertse,130213145,Keeping it REAL. Patriot. Local is lekker...,"Cape Town, South Africa",,,en,244,19,4628,4155,,@GavinSilber @ReclaimCT @Tshisimani @thedailyvox @Julius_S_Malema @SERI_RightsSA @ZackieAchmat @TshepoTMotsepe‰Û_ https://t.co/U8TEiS9aS2,Sat Apr 22 2017 14:07:50 GMT-0400 (EDT),8.56E+17,crap_maximus,,,,
Mon Apr 24 2017 15:26:05 GMT-0400 (EDT),856590000000000000,"The page appears to have been removed. You have the whole of South Africa behind you, reclaim the city! https://t.co/IU16HY4WCw",en,newsforyouSA,news for you,3601619416,Business. News. email us: info@newsforyou.co.za,South Africa,Pacific Time (US & Canada),-25200,en,974,38,9749,5307,,,,,,A new low for @helenzille today accusing this movement of being racist and even antisemitic _Ùªã scraping the barrel https://t.co/asL9HHB1Ni‰Û_,Mon Apr 24 2017 15:13:29 GMT-0400 (EDT),8.57E+17,ReclaimCT
Mon Apr 24 2017 15:26:05 GMT-0400 (EDT),856590000000000000,"The page appears to have been removed. You have the whole of South Africa behind you, reclaim the city! https://t.co/IU16HY4WCw",en,newsforyouSA,news for you,3601619416,Business. News. email us: info@newsforyou.co.za,South Africa,Pacific Time (US & Canada),-25200,en,974,38,9749,5307,,,,,,A new low for @helenzille today accusing this movement of being racist and even antisemitic _Ùªã scraping the barrel https://t.co/asL9HHB1Ni‰Û_,Mon Apr 24 2017 15:13:29 GMT-0400 (EDT),8.57E+17,ReclaimCT
Mon Apr 24 2017 15:28:04 GMT-0400 (EDT),856591000000000000,RT @ZackieAchmat: #UitmetZille #UitMetZuma - as @helenzille speaks to an all white audience @ReclaimCT protests https://t.co/qCxp7giJwW htt‰Û_,en,Alwinrowan,Alwin Gertse,130213145,Keeping it REAL. Patriot. Local is lekker...,"Cape Town, South Africa",,,en,244,19,4628,4155,,#UitmetZille #UitMetZuma - as @helenzille speaks to an all white audience @ReclaimCT protests‰Û_ https://t.co/zRfUxwcamY,Thu Apr 20 2017 14:54:32 GMT-0400 (EDT),8.55E+17,ZackieAchmat,,,,
Mon Apr 24 2017 15:28:04 GMT-0400 (EDT),856591000000000000,RT @ZackieAchmat: #UitmetZille #UitMetZuma - as @helenzille speaks to an all white audience @ReclaimCT protests https://t.co/qCxp7giJwW htt‰Û_,en,Alwinrowan,Alwin Gertse,130213145,Keeping it REAL. Patriot. Local is lekker...,"Cape Town, South Africa",,,en,244,19,4628,4155,,#UitmetZille #UitMetZuma - as @helenzille speaks to an all white audience @ReclaimCT protests‰Û_ https://t.co/zRfUxwcamY,Thu Apr 20 2017 14:54:32 GMT-0400 (EDT),8.55E+17,ZackieAchmat,,,,
Mon Apr 24 2017 15:29:49 GMT-0400 (EDT),856591000000000000,@ReclaimCT @helenzille She has to protect Israeli interests as her largest party donors are large Israeli companies operating in SA,en,zebalon_CULE,Andreu,16421151,,"Cape Town, South Africa",Harare,7200,en,261,10,255,11028,,,,,,,,,
Mon Apr 24 2017 15:29:49 GMT-0400 (EDT),856591000000000000,@ReclaimCT @helenzille She has to protect Israeli interests as her largest party donors are large Israeli companies operating in SA,en,zebalon_CULE,Andreu,16421151,,"Cape Town, South Africa",Harare,7200,en,261,10,255,11028,,,,,,,,,
Mon Apr 24 2017 15:42:04 GMT-0400 (EDT),856594000000000000,RT @SthembisoMedia: What Exactly Is ‰Û÷Spatial Apartheid‰Ûª And Why Is It Still Relevant In 2017?  https://t.co/lHPg8BOGqU,en,kairosza,Edwin Arrison,487689434,Promoting Kairos Theology especially as expressed through the 1985 Kairos Document and the Palestine Kairos document,South Africa,Athens,10800,en,820,28,85,5013,,What Exactly Is ‰Û÷Spatial Apartheid‰Ûª And Why Is It Still Relevant In 2017?  https://t.co/lHPg8BOGqU,Mon Apr 24 2017 13:00:08 GMT-0400 (EDT),8.57E+17,SthembisoMedia,,,,
Mon Apr 24 2017 15:42:04 GMT-0400 (EDT),856594000000000000,RT @SthembisoMedia: What Exactly Is ‰Û÷Spatial Apartheid‰Ûª And Why Is It Still Relevant In 2017?  https://t.co/lHPg8BOGqU,en,kairosza,Edwin Arrison,487689434,Promoting Kairos Theology especially as expressed through the 1985 Kairos Document and the Palestine Kairos document,South Africa,Athens,10800,en,820,28,85,5013,,What Exactly Is ‰Û÷Spatial Apartheid‰Ûª And Why Is It Still Relevant In 2017?  https://t.co/lHPg8BOGqU,Mon Apr 24 2017 13:00:08 GMT-0400 (EDT),8.57E+17,SthembisoMedia,,,,
Mon Apr 24 2017 15:46:05 GMT-0400 (EDT),856595000000000000,RT @ReclaimCT: A new low for @helenzille today accusing this movement of being racist and even antisemitic _Ùªã scraping the barrel https://t.‰Û_,en,kairosza,Edwin Arrison,487689434,Promoting Kairos Theology especially as expressed through the 1985 Kairos Document and the Palestine Kairos document,South Africa,Athens,10800,en,820,28,85,5013,,A new low for @helenzille today accusing this movement of being racist and even antisemitic _Ùªã scraping the barrel https://t.co/asL9HHB1Ni‰Û_,Mon Apr 24 2017 15:13:29 GMT-0400 (EDT),8.57E+17,ReclaimCT,,,,
Mon Apr 24 2017 15:46:05 GMT-0400 (EDT),856595000000000000,RT @ReclaimCT: A new low for @helenzille today accusing this movement of being racist and even antisemitic _Ùªã scraping the barrel https://t.‰Û_,en,kairosza,Edwin Arrison,487689434,Promoting Kairos Theology especially as expressed through the 1985 Kairos Document and the Palestine Kairos document,South Africa,Athens,10800,en,820,28,85,5013,,A new low for @helenzille today accusing this movement of being racist and even antisemitic _Ùªã scraping the barrel https://t.co/asL9HHB1Ni‰Û_,Mon Apr 24 2017 15:13:29 GMT-0400 (EDT),8.57E+17,ReclaimCT,,,,
Mon Apr 24 2017 15:57:57 GMT-0400 (EDT),856598000000000000,RT @ReclaimCT: A new low for @helenzille today accusing this movement of being racist and even antisemitic _Ùªã scraping the barrel https://t.‰Û_,en,kairosza,Edwin Arrison,487689434,Promoting Kairos Theology especially as expressed through the 1985 Kairos Document and the Palestine Kairos document,South Africa,Athens,10800,en,820,28,85,5017,,A new low for @helenzille today accusing this movement of being racist and even antisemitic _Ùªã scraping the barrel https://t.co/TERQHy7xcm,Mon Apr 24 2017 15:56:58 GMT-0400 (EDT),8.57E+17,ReclaimCT,,,,
Mon Apr 24 2017 15:57:57 GMT-0400 (EDT),856598000000000000,RT @ReclaimCT: A new low for @helenzille today accusing this movement of being racist and even antisemitic _Ùªã scraping the barrel https://t.‰Û_,en,kairosza,Edwin Arrison,487689434,Promoting Kairos Theology especially as expressed through the 1985 Kairos Document and the Palestine Kairos document,South Africa,Athens,10800,en,820,28,85,5017,,A new low for @helenzille today accusing this movement of being racist and even antisemitic _Ùªã scraping the barrel https://t.co/TERQHy7xcm,Mon Apr 24 2017 15:56:58 GMT-0400 (EDT),8.57E+17,ReclaimCT,,,,
Mon Apr 24 2017 16:01:30 GMT-0400 (EDT),856599000000000000,RT @ReclaimCT: .@helenzille Here is link https://t.co/TERQHy7xcm,en,h_awkwardly,Mama Amo,7.19E+17,"A walking Mama, I dont know about you",JHB/CT,,,en,750,35,2064,41829,,.@helenzille Here is link https://t.co/TERQHy7xcm,Mon Apr 24 2017 15:48:25 GMT-0400 (EDT),8.57E+17,ReclaimCT,,,,
Mon Apr 24 2017 16:01:30 GMT-0400 (EDT),856599000000000000,RT @ReclaimCT: .@helenzille Here is link https://t.co/TERQHy7xcm,en,h_awkwardly,Mama Amo,7.19E+17,"A walking Mama, I dont know about you",JHB/CT,,,en,750,35,2063,41829,,.@helenzille Here is link https://t.co/TERQHy7xcm,Mon Apr 24 2017 15:48:25 GMT-0400 (EDT),8.57E+17,ReclaimCT,,,,
Mon Apr 24 2017 16:03:16 GMT-0400 (EDT),856599000000000000,@ReclaimCT @helenzille I cant say Im surprised. Its actually dangerous &amp; divisive.And its #holocaustremembrance today. This is unforgivable,en,h_awkwardly,Mama Amo,7.19E+17,"A walking Mama, I dont know about you",JHB/CT,,,en,750,35,2064,41829,,,,,,,,,
Mon Apr 24 2017 16:03:16 GMT-0400 (EDT),856599000000000000,@ReclaimCT @helenzille I cant say Im surprised. Its actually dangerous &amp; divisive.And its #holocaustremembrance today. This is unforgivable,en,h_awkwardly,Mama Amo,7.19E+17,"A walking Mama, I dont know about you",JHB/CT,,,en,750,35,2063,41829,,,,,,,,,
Mon Apr 24 2017 17:01:40 GMT-0400 (EDT),856614000000000000,@ReclaimCT She laid it all out cogently in her article so if she's lying point out where .... but you can't can you,en,rinmor,Karin Morrow,200408167,"I value good health, sincerity, fairness. Against the assault of laughter nothing can stand - Mark Twain. The best way out is always through.‰Ûù ‰ÛÒ Robert Frost",Durban,Greenland,-7200,en,2323,76,47100,75864,,,,,,,,,
Mon Apr 24 2017 17:01:40 GMT-0400 (EDT),856614000000000000,@ReclaimCT She laid it all out cogently in her article so if she's lying point out where .... but you can't can you,en,rinmor,Karin Morrow,200408167,"I value good health, sincerity, fairness. Against the assault of laughter nothing can stand - Mark Twain. The best way out is always through.‰Ûù ‰ÛÒ Robert Frost",Durban,Greenland,-7200,en,2323,76,47100,75864,,,,,,,,,
Mon Apr 24 2017 17:06:56 GMT-0400 (EDT),856615000000000000,@ReclaimCT I think it best you publish a reply to her article where you argue the points she raised - get @dailymaverick to publish,en,rinmor,Karin Morrow,200408167,"I value good health, sincerity, fairness. Against the assault of laughter nothing can stand - Mark Twain. The best way out is always through.‰Ûù ‰ÛÒ Robert Frost",Durban,Greenland,-7200,en,2323,76,47100,75864,,,,,,,,,
Mon Apr 24 2017 17:06:56 GMT-0400 (EDT),856615000000000000,@ReclaimCT I think it best you publish a reply to her article where you argue the points she raised - get @dailymaverick to publish,en,rinmor,Karin Morrow,200408167,"I value good health, sincerity, fairness. Against the assault of laughter nothing can stand - Mark Twain. The best way out is always through.‰Ûù ‰ÛÒ Robert Frost",Durban,Greenland,-7200,en,2323,76,47100,75864,,,,,,,,,
Mon Apr 24 2017 17:14:47 GMT-0400 (EDT),856617000000000000,RT @ReclaimCT: A new low for @helenzille today accusing this movement of being racist and even antisemitic _Ùªã scraping the barrel https://t.‰Û_,en,HermLategan,Herman Lategan,228017596,"Freelance journalist + writer (Cape Town), published locally, occasionally internationally. I've worked in newspapers, magazines, websites, radio + television.","Green Point, Cape Town",Rome,7200,en,1899,61,4735,17728,,A new low for @helenzille today accusing this movement of being racist and even antisemitic _Ùªã scraping the barrel https://t.co/TERQHy7xcm,Mon Apr 24 2017 15:56:58 GMT-0400 (EDT),8.57E+17,ReclaimCT,,,,
Mon Apr 24 2017 17:14:47 GMT-0400 (EDT),856617000000000000,RT @ReclaimCT: A new low for @helenzille today accusing this movement of being racist and even antisemitic _Ùªã scraping the barrel https://t.‰Û_,en,HermLategan,Herman Lategan,228017596,"Freelance journalist + writer (Cape Town), published locally, occasionally internationally. I've worked in newspapers, magazines, websites, radio + television.","Green Point, Cape Town",Rome,7200,en,1899,61,4735,17728,,A new low for @helenzille today accusing this movement of being racist and even antisemitic _Ùªã scraping the barrel https://t.co/TERQHy7xcm,Mon Apr 24 2017 15:56:58 GMT-0400 (EDT),8.57E+17,ReclaimCT,,,,
Mon Apr 24 2017 17:21:10 GMT-0400 (EDT),856619000000000000,RT @Paul_Kasner: @ReclaimCT @helenzille Sounds like she hit the back of the net  once again. Zille 1: RTC 0. _Ù÷ù,en,ReclaimCT,Reclaim The City,7.01E+17,Resist unjust evictions. Disrupt property power. Occupy public buildings. Stop the sale of public land. Build affordable housing. Desegregate & Reclaim the City,"Cape Town, South Africa",,,en,1248,16,188,2274,,@ReclaimCT @helenzille Sounds like she hit the back of the net  once again. Zille 1: RTC 0. _Ù÷ù,Mon Apr 24 2017 17:17:27 GMT-0400 (EDT),8.57E+17,Paul_Kasner,,,,
Mon Apr 24 2017 17:21:10 GMT-0400 (EDT),856619000000000000,RT @Paul_Kasner: @ReclaimCT @helenzille Sounds like she hit the back of the net  once again. Zille 1: RTC 0. _Ù÷ù,en,ReclaimCT,Reclaim The City,7.01E+17,Resist unjust evictions. Disrupt property power. Occupy public buildings. Stop the sale of public land. Build affordable housing. Desegregate & Reclaim the City,"Cape Town, South Africa",,,en,1248,16,188,2274,,@ReclaimCT @helenzille Sounds like she hit the back of the net  once again. Zille 1: RTC 0. _Ù÷ù,Mon Apr 24 2017 17:17:27 GMT-0400 (EDT),8.57E+17,Paul_Kasner,,,,
Mon Apr 24 2017 17:25:55 GMT-0400 (EDT),856620000000000000,RT @ReclaimCT: @h_awkwardly @helenzille It's totally unforgivable https://t.co/qOPRZpbGwc,en,h_awkwardly,Mama Amo,7.19E+17,"A walking Mama, I dont know about you",JHB/CT,,,en,749,34,2066,41856,,@h_awkwardly @helenzille It's totally unforgivable https://t.co/qOPRZpbGwc,Mon Apr 24 2017 16:23:52 GMT-0400 (EDT),8.57E+17,ReclaimCT,,,,
Mon Apr 24 2017 17:25:55 GMT-0400 (EDT),856620000000000000,RT @ReclaimCT: @h_awkwardly @helenzille It's totally unforgivable https://t.co/qOPRZpbGwc,en,h_awkwardly,Mama Amo,7.19E+17,"A walking Mama, I dont know about you",JHB/CT,,,en,749,34,2066,41856,,@h_awkwardly @helenzille It's totally unforgivable https://t.co/qOPRZpbGwc,Mon Apr 24 2017 16:23:52 GMT-0400 (EDT),8.57E+17,ReclaimCT,,,,
Mon Apr 24 2017 17:25:55 GMT-0400 (EDT),856620000000000000,RT @ReclaimCT: @h_awkwardly @helenzille It's totally unforgivable https://t.co/qOPRZpbGwc,en,h_awkwardly,Mama Amo,7.19E+17,"A walking Mama, I dont know about you",JHB/CT,,,en,749,34,2066,41856,,@h_awkwardly @helenzille It's totally unforgivable https://t.co/qOPRZpbGwc,Mon Apr 24 2017 16:23:52 GMT-0400 (EDT),8.57E+17,ReclaimCT,,,,
Mon Apr 24 2017 17:58:48 GMT-0400 (EDT),856629000000000000,RT @ReclaimCT: @helenzille @Elvia52 @dailymaverick In ur deep heart you know this is about political will. You coulda built but sold cause‰Û_,en,GiladIsaacs,Gilad Isaacs,185887904,"Student of economics, activist, occasional polemicist.",Johannesburg,,,en,651,14,19,4179,,@helenzille @Elvia52 @dailymaverick In ur deep heart you know this is about political will. You coulda built but so‰Û_ https://t.co/PUoiDuKoAl,Mon Apr 24 2017 17:52:08 GMT-0400 (EDT),8.57E+17,ReclaimCT,,,,
Mon Apr 24 2017 21:51:01 GMT-0400 (EDT),856687000000000000,@ReclaimCT here you go _ÙÔà_Ùè_ https://t.co/lmwnLSpx5P,en,LorikaElliott,Lorika Elliott,394543223,"Mortal‰Û¢Woman‰Û¢Wife‰Û¢Mother‰Û¢Stepmom to Rescued Doggy‰Û¢Wine-lover‰Û¢Foodie‰Û¢Wannabe Chef & Fynbos expert‰Û¢""Inter-politico""‰Û¢West Coast Fan‰Û¢Slightly Arty-Farty","Western Cape, South Africa",Greenland,-7200,en,422,18,378,2778,,,,,,"Zille tackles RTC's fabrications, says race-shaming has become a substitute for rational argument in SA (sadly) https://t.co/UWz3hsfOmP",Mon Apr 24 2017 03:31:30 GMT-0400 (EDT),8.56E+17,LorikaElliott
Mon Apr 24 2017 21:51:01 GMT-0400 (EDT),856687000000000000,@ReclaimCT here you go _ÙÔà_Ùè_ https://t.co/lmwnLSpx5P,en,LorikaElliott,Lorika Elliott,394543223,"Mortal‰Û¢Woman‰Û¢Wife‰Û¢Mother‰Û¢Stepmom to Rescued Doggy‰Û¢Wine-lover‰Û¢Foodie‰Û¢Wannabe Chef & Fynbos expert‰Û¢""Inter-politico""‰Û¢West Coast Fan‰Û¢Slightly Arty-Farty","Western Cape, South Africa",Greenland,-7200,en,422,18,378,2778,,,,,,"Zille tackles RTC's fabrications, says race-shaming has become a substitute for rational argument in SA (sadly) https://t.co/UWz3hsfOmP",Mon Apr 24 2017 03:31:30 GMT-0400 (EDT),8.56E+17,LorikaElliott
Mon Apr 24 2017 21:51:01 GMT-0400 (EDT),856687000000000000,@ReclaimCT here you go _ÙÔà_Ùè_ https://t.co/lmwnLSpx5P,en,LorikaElliott,Lorika Elliott,394543223,"Mortal‰Û¢Woman‰Û¢Wife‰Û¢Mother‰Û¢Stepmom to Rescued Doggy‰Û¢Wine-lover‰Û¢Foodie‰Û¢Wannabe Chef & Fynbos expert‰Û¢""Inter-politico""‰Û¢West Coast Fan‰Û¢Slightly Arty-Farty","Western Cape, South Africa",Greenland,-7200,en,422,18,377,2774,,,,,,"Zille tackles RTC's fabrications, says race-shaming has become a substitute for rational argument in SA (sadly) https://t.co/UWz3hsfOmP",Mon Apr 24 2017 03:31:30 GMT-0400 (EDT),8.56E+17,LorikaElliott
Mon Apr 24 2017 21:51:01 GMT-0400 (EDT),856687000000000000,@ReclaimCT here you go _ÙÔà_Ùè_ https://t.co/lmwnLSpx5P,en,LorikaElliott,Lorika Elliott,394543223,"Mortal‰Û¢Woman‰Û¢Wife‰Û¢Mother‰Û¢Stepmom to Rescued Doggy‰Û¢Wine-lover‰Û¢Foodie‰Û¢Wannabe Chef & Fynbos expert‰Û¢""Inter-politico""‰Û¢West Coast Fan‰Û¢Slightly Arty-Farty","Western Cape, South Africa",Greenland,-7200,en,422,18,377,2774,,,,,,"Zille tackles RTC's fabrications, says race-shaming has become a substitute for rational argument in SA (sadly) https://t.co/UWz3hsfOmP",Mon Apr 24 2017 03:31:30 GMT-0400 (EDT),8.56E+17,LorikaElliott
Mon Apr 24 2017 22:12:22 GMT-0400 (EDT),856692000000000000,Another fabrication! It seems @ReclaimCT has become a serial distorter of the truth. This tweet simply underscores‰Û_ https://t.co/5uxAG7Ridx,en,LorikaElliott,Lorika Elliott,394543223,"Mortal‰Û¢Woman‰Û¢Wife‰Û¢Mother‰Û¢Stepmom to Rescued Doggy‰Û¢Wine-lover‰Û¢Foodie‰Û¢Wannabe Chef & Fynbos expert‰Û¢""Inter-politico""‰Û¢West Coast Fan‰Û¢Slightly Arty-Farty","Western Cape, South Africa",Greenland,-7200,en,422,18,378,2778,,,,,,A new low for @helenzille today accusing this movement of being racist and even antisemitic _Ùªã scraping the barrel https://t.co/TERQHy7xcm,Mon Apr 24 2017 15:56:58 GMT-0400 (EDT),8.57E+17,ReclaimCT
Mon Apr 24 2017 22:12:22 GMT-0400 (EDT),856692000000000000,Another fabrication! It seems @ReclaimCT has become a serial distorter of the truth. This tweet simply underscores‰Û_ https://t.co/5uxAG7Ridx,en,LorikaElliott,Lorika Elliott,394543223,"Mortal‰Û¢Woman‰Û¢Wife‰Û¢Mother‰Û¢Stepmom to Rescued Doggy‰Û¢Wine-lover‰Û¢Foodie‰Û¢Wannabe Chef & Fynbos expert‰Û¢""Inter-politico""‰Û¢West Coast Fan‰Û¢Slightly Arty-Farty","Western Cape, South Africa",Greenland,-7200,en,422,18,378,2778,,,,,,A new low for @helenzille today accusing this movement of being racist and even antisemitic _Ùªã scraping the barrel https://t.co/TERQHy7xcm,Mon Apr 24 2017 15:56:58 GMT-0400 (EDT),8.57E+17,ReclaimCT
Mon Apr 24 2017 23:05:45 GMT-0400 (EDT),856706000000000000,"Cape Town: exclusively reserved?-R135 million Jewish Day school irks Land rights activist group, @ReclaimCT (Catc‰Û_ https://t.co/uHsXipYY4U",en,newsforyouSA,news for you,3601619416,Business. News. email us: info@newsforyou.co.za,South Africa,Pacific Time (US & Canada),-25200,en,973,38,9749,5308,,,,,,@newsforyouSA Sorry https://t.co/TERQHy7xcm,Mon Apr 24 2017 15:53:58 GMT-0400 (EDT),8.57E+17,ReclaimCT
